ID,EN Title,EN Keywords,References
GRLLL701,The birth of Jesus,Baby in a manger; three wise men; Joseph and Mary; nativity; Christmas,JHN01
GRLLL702,Jesus turns water into wine,a miracle at the banquet; Jesus turns water into wine,JHN02
GRLLL703,Jesus speaks to Nicodemus,Nicodemus hears from Jesus,JHN03
GRLLL704,A ruler kneels before Jesus,a powerful man surrenders to God,JHN04
GRLLL705,The sick man at the pool,people come for healing at the pool; Jesus raises a man up from his bed; miracles,JHN05
GRLLL706,Jesus feeds five thousand people,a miracle of five loaves and two fish; Feeding of the five thousand,JHN06
GRLLL707,Jesus walks on water,a storm is raging; fishermen are scared; a man walks on the water; miracles,JHN06
GRLLL708,Jesus heals a blind man,a man is healed from blindness; some people watch the miracle; miracles,JHN09
GRLLL709,Jesus calls Lazarus from death,Resurrection,JHN11
GRLLL710,Jesus dies on the cross,Three people are crucified; A roman soldier looks at them; Crucifixion,JHN18; JHN19
GRLLL711,Mary and Jesus at The tomb,A mother buries her Son; Angels are at the tomb with Mary; resurrection,JHN20;
GRLLL712,Jesus appears to his friends,fisherman; catching fish; God shows himself to them; resurrection,JHN20; JHN21
GRLLL713,Jesus teaches two friends,Friends walking meet with a stranger; God shows himself after rising from the dead,LUK24
GRLLL714,The son amongst the pigs,the prodigal son; sitting with pigs,LUK15
GRLLL715,The lost son comes home,A father receives his lost son; the prodigal son returns home,LUK15
GRLLL716,The wealth of a rich man,a fat rich man; reaping the harvest; building bigger barns for the harvest; parables,LUK12
GRLLL717,The beggar and the rich man,poor man Lazarus; rich man with servants,LUK16
GRLLL718,The friend at the door,a late night visitor; family in the house; showing kindness; parables,LUK11
GRLLL719,Two men in God's house,religious leader; tax collector; Gods temple; pray; parables,LUK18
GRLLL720,A man sows his seed,a farmer; birds in the sky; sowing seeds in the field; parables; parable of the sower,LUK08
GRLLL721,The seed grows,open fields; birds fly in the sky; hot Sun; parable of the sower,LUK08
GRLLL722,Help for an injured man,a man is injured; a good samaritan stops to help him; donkey; The good samaritan,LUK10
GRLLL723,The house owner comes home,servants work as the house owner returns;,LUK12
GRLLL724,The man up a tree,A large crowd; tree; a man climbs in the tree,LUK19
GRLLL800,Three men praising God,prayer; worship; anointing of the Spirit,
GRLLL801,The Lord Jesus returns to heaven,Jesus is raised from the dead; a crowd looks in disbelief; Ascension,ACT01
GRLLL802,The coming of the holy spirit,The Spirit of God is shown to the people; a holy fire; speaking in tongues,ACT02
GRLLL803,Peter begins to preach,A man speaks to the crowd; teaching God's word; apostles,ACT02
GRLLL804,The first church,people gather together to worship God,ACT02
GRLLL805,Power to heal,a man is healed; God works through his servants; miracles,ACT03
GRLLL806,Giving to God,paying tithes; being faithful to God,ACT05
GRLLL807,Stephen-Faithful unto death,A martyr; a crowd of people stone the man; Stoning,ACT06
GRLLL808,The good news spreads,Philip goes to Samaria; God's word spreads far and wide; The great commission,ACT08
GRLLL809,Peter's vision,A dream of things to come; a man sees animals in a vision,ACT10
GRLLL810,Salvation is for all,a Roman soldier is saved,ACT10
GRLLL811,Peter in prison,God visits Peter in prison; soldiers are sleeping,ACT12
GRLLL812,Power through prayer,people pray for Peter; people are surprised to see Peter,ACT12
GRLLL813,The story of Paul a man changed,A bright light on road; Paul and his friends are seen by God; apostles,ACT09
GRLLL814,Obey God-dont be afraid,faith; trust; obedience to God without fear,ACT09
GRLLL815,The church sends missionaries,Paul and Barnabas in Antioch; doing God's work; the great commission,ACT13
GRLLL816,The missionary message,preaching the word of God to all people; the crowd gathers to listen; apostles,ACT13
GRLLL817,God guides Paul,A man sees Angel of God; God appears in dreams; apostles,ACT16
GRLLL818,Paul and Silas in trouble,Earthquake; prisoners escape the carnage; apostles,ACT16
GRLLL819,Paul and the 'unknown God',people praying to idols; false gods,ACT17
GRLLL820,Conflict at Corinth,Paul in trouble; The Governor speaks to Paul,ACT18
GRLLL821,Paul faces death,soldiers with a prisoner; people watch the soldiers,ACT21; ACT22
GRLLL822,A message from kings,Paul is a prisoner; standing before the Governor,ACT25; ACT26
GRLLL823,With God in danger,shipwreck; men are stranded in the ocean; dangerous situation,ACT27
GRLLL824,Paul in Rome,visiting friends in Rome; four men talking,ACT28
GRGN000,people sitting together,Two men; A mother and child,
GRGN000G,In the beginning,Thought before creation; God imagines a new creation,
GRGN001,In the beginning,The Sun; The Moon; The sea; The sky; creation,GEN01; PSA90
GRGN001a,The Moon,The Moon; creation,GEN01; PSA90
GRGN001b,The Sun,The sun; creation,GEN01; PSA90
GRGN002,The Word of God,The Bible;,ISA45; HEB04; PSA19
GRGN003,Creation,Tree; Bird; Lion; Elephant; Monkey; Fish; Crocodile; Sheep; creation,GEN01
GRGN004,Adam and Eve,Garden of Eden; Fruit tree; creation,GEN01; GEN02
GRGN004a,Adam and Eve,Created perfect; Beautiful; Garden of Eden; creation,GEN01; GEN02
GRGN004b,Adam and Eve,Curse of sin; Adam and Eve cast out; the fall,GEN01; GEN02
GRGN005,Cain and Abel,Two brothers fighting; First murder; Anger; Jealousy; the fall,GEN04; ROM03
GRGN006,Noah's ark,A great ship; A faithful family; the flood,GEN06; 2PE03
GRGN007,The flood,Heavy rain; people drowning; the flood,GEN07
GRGN008,"Abraham, Sarah and Isaac",A faithful family; God's servant;,GEN09; GEN17; GEN21; MAT01
GRGN009,Moses and the Law of God,God's people in the desert; Moses on the mountain; exodus,EXO19; EXO34
GRGN010,The ten commandments,God's law given to Moses; The mosaic law; Exodus,EXO20
GRGN010a,The ten commandments,Do not worship false gods; exodus,EXO20
GRGN010b,The ten commandments,Pray to God in heaven alone; exodus,EXO20
GRGN010c,The ten commandments,Love your neighbor; exodus,EXO20
GRGN010d,The ten commandments,Do not Kill; exodus,EXO20
GRGN010e,The ten commandments,Do not act with deceipt; exodus,EXO20
GRGN010f,The ten commandments,Do not steal; exodus,EXO20
GRGN011,Sacrifice for sin,Burned offering; Altar; a lamb without blemish,LEV04; JHN01
GRGN012,A saviour promised,God will redeem his people; Jesus will come to save us; annunciation,LUK01; MAT01
GRGN012a,A saviour promised,God's Son will come redeem us; annunciation,LUK01; MAT01
GRGN012b,A saviour promised,God's Son will come to save us; Christ's return,LUK01; MAT01
GRGN013,The birth of Jesus,A stable; Three wise men; Baby Jesus born in a manger; The Star of David; nativity; Christmas,LUK02;
GRGN014,Jesus the teacher,The boy Jesus teaching in the temple,LUK02; MRK06
GRGN014a,Jesus the teacher,people gather around the boy Jesus,LUK02; MRK06
GRGN014b,Jesus the teacher,Jesus preaching everywhere he goes,LUK02; MRK06
GRGN015,Miracles of Jesus,God's power of healing and salvation; miracles,MRK08; MRK05; MRK06
GRGN015a,Miracles of Jesus,Jesus heals a blind man; miracles,MRK08; MRK05; MRK06
GRGN015b,Miracles of Jesus,Jesus brings the dead girl back to life; miracles,MRK08; MRK05; MRK06
GRGN015c,Miracles of Jesus,Jesus walks on the water; miracles,MRK08; MRK05; MRK06
GRGN016,Jesus suffers,Soldiers punish Jesus; Jesus is whipped,MAT27
GRGN017,Jesus is crucified,soldiers nail Jesus to the cross; prisoners are executed; crucifixion,MRK15; 1PE02
GRGN018,The resurrection,at the tomb; Angel of The Lord; empty tomb; resurrection,LUK23
GRGN019,Thomas believes,Jesus appears to Thomas who doubted; resurrection,JHN20
GRGN020,The ascension,Jesus goes up to heaven; ascension,ACT01
GRGN021,The empty cross,Jesus is alive; ascension,1PE03; GAL02
GRGN022,The two roads,A parable; a narrow road; a wide road,MAT07; JHN03; 1JN01
GRGN023,God's children,God loves all his children,JHN06; REV07
GRGN024,Born again,A new life,JHN03; TIT03; 1PE01
GRGN025,The holy spirit comes,people are filled with God's spirit; speaking in tongues,JHN14; ACT02
GRGN026,Walking in the light,,JHN03; 1JN01
GRGN026a,Walking in the light,Walking in the dark is dangerous; a man stumbles,JHN03; 1JN01
GRGN026b,Walking in the light,Walking in the day is safe; A man sees the pothole,JHN03; 1JN01
GRGN027,A new person,A change of heart; better choices; doing good not evil,GAL05; EPH04; 2CO05
GRGN027a,A new person,Compassion; Kindness,GAL05; EPH04; 2CO05
GRGN027b,A new person,Do not steal,GAL05; EPH04; 2CO05
GRGN027c,A new person,Do not steal,GAL05; EPH04; 2CO05
GRGN027d,A new person,Do not worship false idols,GAL05; EPH04; 2CO05
GRGN028,The christian family,Love for each other; Father; Mother; Children,EPH05; 1PE03
GRGN029,Love your enemies,Do not kill; Love your neighbor; Help a friend in need,MAT05; LUK10
GRGN029a,Love your enemies,Forgive your brother; Lay down your weapon,MAT05; LUK10
GRGN029b,Love your enemies,The good Samaritan,MAT05; LUK10
GRGN030,Jesus is the powerful one,A great fire; Two men keep warm around the fire,ACT19; PSA115; 1JN03
GRGN031,Casting out evil spirits,A man is possessed with evil spirits; Danger; A man on the cliff edge,MRK05; JAS04
GRGN032,Temptation,A man finds what is not his; Satan says take it; God says Flee from the devil,MAT06; 1TI06; 1CO10
GRGN033,If we sin,A dirty man is lost; A father welcomes his once lost son; the prodigal son,LUK15; 1JN01
GRGN034,Sickness,A mother prays for her sick child; A father is filled with despair for his sick child,PHP04; JAS05
GRGN035,Death,People bury their loved ones; Mourning loss; Death comes to us all,1TH04; HEB02; REV14
GRGN036,The body of Christ,Each body part is like a part of the Church; If one part is injured the whole body suffers,1CO12; EPH04; 1PE04
GRGN037,Meeting for worship,people gather together to share God's word,HEB10; 1CO11; COL03
GRGN038,Jesus will return,Jesus in heaven calls up his children; Empty graves; Second coming,JHN14; 1TH04
GRGN039,Bearing fruit,A man cuts away dead branches and burns them; the good branches produce good fruit;,MAT07; GAL05; JHN15
GRGN040,Witnessing,Sharing God's word with others; God's love is for everybody; the great commission,MAT28; ACT01
GRTLC000,Jesus the risen Son of God,Christ is alive; resurrection,
GRTLC00a,Jesus is God's Son,Raised from the dead; ascension,
GRTLC001,Christ in the beginning,Jesus is God's son; second coming,JHN01
GRTLC002,God created all things,Garden of Eden; animals; Adam the first man; creation,GEN02
GRTLC003,Satan tempts Adam and Eve,The serpent; Adam and Eve; tree with fruit; eating the forbidden fruit; creation,GEN03
GRTLC004,Adam and Eve cast out,scorched earth; Adam and Eve with Cain and Abel; the fall,GEN03
GRTLC005,God's promise to Abraham,Father of nations; God's promise to give Abraham more children than the stars in the sky,GEN15; GEN22
GRTLC006,Zechariah and the Angel,Altar; burned offering; Angel of the Lord; Zechariah bows down to worship,LUK01
GRTLC007,The Angel speaks to Mary,Mary seeks answers through prayer; The Lord speaks to Mary; annunciation,LUK01
GRTLC008,The Angel and Joseph,Angel of God appears in a dream; Joseph sleeping,MAT01
GRTLC009,The birth of Jesus,Baby Jesus born in a stable; a donkey; people look at the mother and child; nativity; Christmas,LUK02
GRTLC010,The shepards and the Angels,Shepards in the field; heavenly host appears to the shepards; ascension,LUK02
GRTLC011,The Shepards visit baby Jesus,Three wise men come to Bethlehem; Baby Jesus in a manger; nativity; Christmas,LUK02
GRTLC012,Simeon prophesies about Jesus,The priest speaks to the people;,LUK02
GRTLC013,The visit of the wise men,Three wise men led by the Star of David to see Baby Jesus; nativity; Christmas,MAT02
GRTLC014,The boy Jesus at the temple,Young boy Jesus teaches in the temple; the elders listen to him,LUK02
GRTLC015,The message of John the baptist,A preacher man comes to share good news with the people,MAT03; MRK01; LUK03
GRTLC016,The baptism of Jesus,Jesus gets baptized in public; people look at the ceremony; Pentecost,MAT03; MRK01; LUK03
GRTLC017,Jesus tested by Satan,The wilderness; Satan provokes Jesus;,MAT04; MRK01; LUK04
GRTLC018,The marriage feast at Cana,Jesus turns water into wine; the family feast,JHN02
GRTLC019,Jesus teaches Nicodemus,Jesus speaks with an important religious leader,JHN03
GRTLC020,Jesus and the samaritan woman,Jesus at the well; A woman comes to collect water;,JHN04
GRTLC021,Jesus and the official,Jesus heals the mans son from afar; instruction to have faith,JHN04
GRTLC022,Jesus calls the first disciples,The fishermen are called to follow Jesus,MRK01; LUK05
GRTLC023,The great catch of fish,Cast your net on the other side; the net is full of fish,LUK05
GRTLC024,Jesus drives out an evil spirit,Jesus heals a man possessed by evil spirits; miracles,MRK01; LUK04
GRTLC025,Jesus heals Peter's mother-in-law,Peter's mother-in-law is healed by Jesus; miracles,MAT08; MRK01; LUK04
GRTLC026,Jesus touches a man with leprosy,A leper is healed; miracles,MRK01; MAT08; LUK05
GRTLC027,Jesus heals a paralysed man,people drop a man through the roof to Jesus; miracles,MRK02; MAT09; LUK05
GRTLC028,Jesus calls Matthew to follow him,Matthew was a tax collector; Jesus calls Matthew to be his disciple,MRK02; MAT09; LUK05
GRTLC029,Jesus at Matthew's feast,"Healthy people do not need a doctor, sick people do; Jesus attends a feast with Matthew and his friends",MRK02; MAT09; LUK05
GRTLC030,Jesus heals the man at The pool,Jesus heals a man paralysed for 38 years; miracles,JHN05
GRTLC031,Disciples pick grain on the Sabbath,Pharisees rebuke the disciples for picking grain on the Sabbath day,MRK02; MAT12; LUK06
GRTLC032,Jesus heals a withered hand,Jesus performs a miracle on the Sabbath day; a man with a withered hand is healed,MRK03; MAT12; LUK06
GRTLC033,Jesus teaches the people,in Galilee Jesus and his twelve disciples teach the people about God's love,MAT05; LUK06
GRTLC034,Teaching about light in the darkness,"Jesus said to his disciples, let people see the good work you do, but do not expect them to praise you;",MAT05
GRTLC035,Teaching about revenge,Jesus said love your enemy; do not repay evil with evil; do to others as you want them to do to you,MAT05; LUK06
GRTLC036,Teaching about prayer,"Jesus said when you pray, pray in secret;",MAT06
GRTLC037,The two ways of life,the wide way is easy to follow; the wide way leads to destruction; the narrow way is hard to follow; it leads to everlasting life,MAT07
GRTLC038,The house on the rock,the wise man builds his house on a solid foundation; the foolish man builds his house on the sand; the storm of life will destroy the house on a weak foundation,MAT07
GRTLC039,Jesus raises a widow's son,Jesus raises a dead child back to life; the people saw Jesus had power over death; resurrection,LUK07
GRTLC040,John the baptist in prison,The evil King put John the Baptist in prison for spreading the good news of Jesus,LUK07; MAT11
GRTLC041,A woman washes Jesus' feet,Jesus is invited to a religious leader's house for lunch; A prostitute begins to wash Jesus' feet; Jesus says to her: your sins are forgiven,LUK07
GRTLC042,The parable of the sower,A farmer goes out to plant his seed; he sows his seed on many different types of ground; not all seeds will take root and flourish,MRK04; MAT13; LUK08
GRTLC043,The parable of the seed,"The story of the seed has a hidden meaning; The seed means the Word of God; the ground is like people who hear the Word of God; some will hear and obey, others will not",MRK04; MAT13
GRTLC044,The parable of the weeds,this is a story about Satan; people who do evil are like weeds among good wheat; parables,MAT13
GRTLC045,The parable of the hidden treasure,A man finds hidden treasure in the field; he sells all his possessions to buy the field with the treasure in it; The Kingdom of God is like that treasure; valuable; parables,MAT13
GRTLC046,Jesus calms the storm,Jesus and his disciples are in a boat; a great storm rose up; The disciples were very afraid; Jesus commands the storm to be still; miracles,MRK04; MAT08; LUK08
